Description,UPC,Promo_Price,Retail_Price,Manufacturer,Category,Count,Multiplier,Retailer,Predicted_List_Price
ALWAYS DIS UWR MAX XL 15,3700088761.0,,68.58,PROCTER&GMBL,ADULT INCONTINENCE,15.0,1028.7,PNS,28.937999999999988
CETAPHIL BBY ECZM STH LT  5OZ,30299414005.0,15.48,17.8,GALDERMA LAB,BABY PRODUCTS,5.0,89.0,PNS,7.46665000000001
PEDIASURE SHK 8OZX6 VAN,7007458050.0,,13.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,48.0,671.52,PNS,8.797653333333336
L. ORG CTN TAMPON REG/SPR 42,7301071652.0,,13.99,PROCTER&GMBL,FEMININE NEEDS - SANITARY NAPKINS/TAMPONS,42.0,587.58,PNS,8.800756410256417
N/B VT D  2000IU SGL 150,7431217621.0,,14.49,BOUNTIFUL CO,VITAMINS,100.0,1449.0,PNS,7.725262500000001
ESTROVEN RLF+STRESS CP 28,9296101947.0,,23.99,IHEALTH,FEMININE NEEDS - WOMEN'S CARE,28.0,671.72,PNS,14.443060000000013
VITAFUSION VIT D GMY  75,2791702133.0,13.21,15.19,CHURCH/DWIGH,VITAMINS,75.0,1139.25,PNS,4.988699999999996
GILLT AP GL 3.8OZX2 WLD RN,3700073290.0,,10.99,PROCTER&GMBL,DEODORANTS,3.8,41.762,PNS,7.022294660894661
VASLN INT/C LOT 10OZ SOOTH,30521309100.0,,4.49,UNILEVER,SKIN CARE - HAND & BODY,10.0,44.9,PNS,3.229738333333336
ZARBEE CHL G/BDTM GMY 30 RS-L,30045066754.0,,15.49,ZARBEES INC,"VITAMINS, MINERALS & SUPPLEMENTS",30.0,464.7,PNS,8.55703333333334
HERBAL/ES SH+CD DL PK SMT,19067900553.0,,18.99,PROCTER&GMBL,HAIR CARE - SHAMPOO/CONDITIONER,1.0,18.99,PNS,9.651855
ALWAYS CLEANSE WASH 8.4OZ SEN,3077203262.0,,9.49,PROCTER&GMBL,FEMININE NEEDS - WOMEN'S CARE,8.4,79.716,PNS,5.835502500000001
ALWAYS RDT PD S1 REG W 15,3700095334.0,,5.99,PROCTER&GMBL,FEMININE NEEDS - SANITARY NAPKINS/TAMPONS,15.0,89.85,PNS,4.100024615384616
PALMER COC EVTN FD CRM 2.7OZ,1018104566.0,13.74,14.76,E.T. BROWNE,SKIN CARE - FACIAL,2.7,39.852,PNS,6.633219999999998
PREVAIL PER-FIT BRIEF LG 18,9089124619.0,,19.18,FIRST QUALTY,ADULT INCONTINENCE,18.0,345.24,PNS,9.807099999999995
ALLEGRA 24HR TAB 45,4116741274.0,,32.29,SANOFI,UPPER RESPIRATORY - COLD/ALLERGY/SINUS TABLETS,45.0,1453.05,PNS,20.35478333333332
NADS FACL WAX STRP 24,63899500193.0,,5.99,SUE ISMIEL,SHAVE - CREAMS,24.0,143.76,PNS,3.7285000000000004
MEGAFOOD BLOOD BUILDER TAB 30,5149410170.0,,24.99,PHARMAVITE,VITAMINS,30.0,749.7,PNS,13.222833333333336
IMODIUM A-D CHLD LQ 4OZ MNT,30045013444.0,,12.0,KENVUE,DIGESTIVE - LOWER GI,4.0,48.0,PNS,6.431795238095236
ST IVES APRCT SCRB  1OZ FRS,7704310380.0,,1.99,UNILEVER,SKIN CARE - FACIAL,1.0,1.99,PNS,1.8271613095238095
FLEET GLYCERIN ADL SUPP  12,30132007912.0,,5.18,MEDTECH PROD,DIGESTIVE - LOWER GI,12.0,62.16,PNS,2.273016666666666
BAMBO NATR DIAPER SZ3 26 OVNT,81004981036.0,,20.55,ABENA,BABY DIAPERS,26.0,534.3,PNS,11.360400000000004
GOLI SUPER FRUITS GMY 60,62817635742.0,,15.99,GOLI NUTRITN,VITAMINS,60.0,959.4,PNS,9.052613333333335
GARNIER FRU PR MST CND 11.3OZ,60308407865.0,,3.99,GARNIER LLC,HAIR CARE - SHAMPOO/CONDITIONER,11.3,45.087,PNS,2.9736462786302127
PALMER COC LOT 33.8OZ PMP,1018104280.0,,15.99,E.T. BROWNE,SKIN CARE - HAND & BODY,33.8,540.462,PNS,9.429166666666662
DOVE SHAM 11.5OZ CURL,7940047133.0,5.39,8.99,UNILEVER,HAIR CARE - SHAMPOO/CONDITIONER,11.5,103.385,PNS,5.689889999999996
RENEW LF XC PRB VCP 30,63125715862.0,17.99,23.99,RENEW LIFE,DIGESTIVE - LOWER GI,30.0,719.7,PNS,14.305800000000009
ALWAYS DIS PD XHVY L 28,3700073804.0,15.99,16.99,PROCTER&GMBL,ADULT INCONTINENCE,28.0,475.72,PNS,13.174009999999994
NW ALV MV LIQ 30.4OZ,3367415395.0,33.59,41.99,SCHWABE NA,VITAMINS,30.4,1276.496,PNS,25.385000000000005
"NEXCARE DUO GAUZE PAD 3'X4"" 4",5113122540.0,,5.99,3M CONSUMER,FIRST AID - ACCESSORIES,4.0,23.96,PNS,3.5157176470588234
CRANE 2/1 HUMDFR/HEATER B/WH,81876701110.0,,54.99,CRANE USA,HOME HEALTH CARE,1.0,54.99,PNS,30.680281216006218
NAT TRU B-ENERGIZED GM 48,84009311514.0,17.57,18.88,PIPING ROCK,VITAMINS,48.0,906.24,PNS,9.565700000000005
ONETOUCH ULTRA C/SOL 1 VL,35388500623.0,,9.48,LIFESCAN,DIABETIC PRODUCTS,1.0,9.48,PNS,4.688026666666664
COLGATE TTL T/P .88OZ CM,3500045986.0,,0.99,COLGATE-PALM,ORAL CARE - TOOTHPASTE,0.88,0.8712,PNS,2.3364666414141406
BOIR-BT CINA 30C MDT,30696020913.0,,7.19,BOIRON,SLEEPING REMEDIES,38.0,273.22,PNS,4.380399999999994
21ST/C WELLIFY WM ENRGY TB 65,74098522443.0,13.53,14.54,21ST CENTURY,VITAMINS,65.0,945.1,PNS,6.0
SHEAMSTR MRCJA BRD WSH 6OZ,76430225070.0,,11.99,UNILEVER,SKIN CARE - FACIAL,6.0,71.94,PNS,6.361975238095237
EOS L/BLM SPH .25OZ BDAY CAKE,84004470597.0,,3.99,EOS PRODUCTS,LIP PREPARATIONS,0.25,0.9975,PNS,2.2384504761904775
21ST/C PROSTATE HLTH SG 60,74098528011.0,20.79,22.34,21ST CENTURY,"VITAMINS, MINERALS & SUPPLEMENTS",60.0,1340.4,PNS,11.9585
NM POTASM GLUC 550MG TB 100,3160401358.0,,6.49,PHARMAVITE,"VITAMINS, MINERALS & SUPPLEMENTS",100.0,649.0,PNS,3.9917999999999996
ZONEPRF BAR  5 OTM/CHC,63810266035.0,,6.79,ABBOTT NUTR,WT CTL/NUTRITION - CANDY TABLETS,5.0,33.95,PNS,4.216047222222227
PLAYTEX DIAPR GNIE II RFL 1,7830080012.0,,6.99,EDGEWELL PC,BABY DIAPERS,1.0,6.99,PNS,5.5867499999999986
U KOTEX CLICK TMPN REG 32,3600051583.0,7.99,8.49,KIMBERLY-CLK,FEMININE NEEDS - SANITARY NAPKINS/TAMPONS,32.0,271.68,PNS,7.470000000000017
QUANTM SUP LYS+ TAB  90,4698500110.0,,10.49,QUANTUM,VITAMINS,90.0,944.1,PNS,6.385249999999998
MIDNITE SLP AID C/TAB 30,9110835030.0,,10.99,VESPYR,SLEEPING REMEDIES,30.0,329.7,PNS,6.587311764705886
SCOTT DBL HERNIA BELT LG,76318923282.0,,26.94,SCOTT SPEC,HOME HEALTH CARE,1.0,26.94,PNS,14.297174999999998
HALLU BTH BMB 4.9OZ UNCRN,73530375008.0,,5.29,VILLAGE CO,BATH PRODUCTS,140.0,740.6,PNS,3.355116666666668
BAN/BT SPRT UL LT  3OZ SPF30,7965604512.0,9.52,10.94,EDGEWELL PC,SUN CARE,3.0,32.82,PNS,3.827399999999995
DR BLAIN TINCD A/F CRM 1.25OZ,61672805000.0,,16.45,BLAINE LABS,FOOT CARE PRODUCTS,1.25,20.5625,PNS,8.70486333333334
FLEET ENEMA 4.5OZX2 SALINE,30132020142.0,,2.39,MEDTECH PROD,DIGESTIVE - LOWER GI,9.0,21.51,PNS,1.9354377777777765
CICATRICURE EYE B/F TRT .53OZ,65024001830.0,,17.99,GENOMMA LABS,SKIN CARE - FACIAL,0.53,9.5347,PNS,9.799853333333333
ENERGZR MAX 6V LTN BAT 1,3980013432.0,,15.99,ENERGIZER BT,ZZZBATTERIES,1.0,15.99,PNS,10.484966666666665
DR SCH COMFT AIR PILLO DB 1PR,88885300220.0,,4.49,SCHOLLS WLNS,FOOT CARE PRODUCTS,1.0,4.49,PNS,2.4529991666666677
O SPICE RD B/S 5.1OZ SWG,1204404511.0,7.49,7.99,PROCTER&GMBL,DEODORANTS,5.1,40.749,PNS,5.206514805194803
OLLY GOODBYE STRSS GMY 10 BV,85815801598.0,,3.99,OLLY PBC,"VITAMINS, MINERALS & SUPPLEMENTS",10.0,39.9,PNS,2.3792999999999997
DIAL LQ H/SP  52OZ CNT/WTR R,1700015083.0,,6.99,HENKEL CORP,SOAP,52.0,363.48,PNS,4.525362857142854
O SPICE SD A/P SS 2.6OZ SWG,3700094480.0,6.99,7.49,PROCTER&GMBL,DEODORANTS,2.6,19.474,PNS,5.493739424109678
GOLD BOND ECZM CRM  8OZ,4116706621.0,11.99,13.99,SANOFI,SKIN CARE - HAND & BODY,8.0,111.92,PNS,8.73926928571429
NEUT BCH/DF LT 6.7OZ SPF30,8680087271.0,,10.99,KENVUE,SUN CARE,6.7,73.633,PNS,7.530853333333333
VITAFUSION FBRWLL GMY 90 SF,2791701890.0,13.99,14.99,CHURCH/DWIGH,DIGESTIVE - LOWER GI,90.0,1349.1,PNS,10.107821904761915
GUM SOFT PICKS 150,7094200241.0,,8.99,SUNSTAR,ORAL CARE - DENTAL ACCESSORIES,150.0,1348.5,PNS,4.975260000000003
B/BEES LP BLM RS .15OZ ELDR B,79285064980.0,8.73,10.03,BURT'S BEES,LIP PREPARATIONS,0.15,1.5045,PNS,2.6434999999999933
BL OPCON-A EYE DRP .5OZX2,31011902178.0,,14.18,BAUSCH HLT,EYE CARE PRODUCTS,1.0,14.18,PNS,7.184896666666669
HEAD/SHLDR SHM 12.5OZ S/SLK,3077206318.0,,6.99,PROCTER&GMBL,HAIR CARE - SHAMPOO/CONDITIONER,12.5,87.375,PNS,4.587434035689896
BATISTE FRG D/SHM 3.81OZ BAR,501072000000.0,,10.99,CHURCH/DWIGH,,,,PNS,6.280939042844412
GOICOECHEA LOT 13.5OZ CLM/TCH,65006600170.0,,9.49,GENOMMA LABS,SKIN CARE - HAND & BODY,13.5,128.115,PNS,5.635129711538465
SOFTSP LQ SP 11.25OZ C/CL   P,7418244571.0,,2.99,COLGATE-PALM,SOAP,11.25,33.6375,PNS,2.608418646076146
L'OR ELVIVE TR5 CND 12.6OZ,7124920729.0,14.14,16.26,LOREAL,HAIR CARE - SHAMPOO/CONDITIONER,12.6,204.876,PNS,4.004100000000004
DEGREE CLNC SOL 1.7OZ SHW CL,7940041649.0,6.17,10.29,UNILEVER,DEODORANTS,1.7,17.493,PNS,5.689503138103723
ONE-A-DAY WMN CMP TAB 60,1650059579.0,,9.99,BAYER INC,VITAMINS,60.0,599.4,PNS,6.792525714285715
NEUT STB/MARKS PM TRT 1OZ,7050140029.0,,17.99,KENVUE,SKIN CARE - ACNE,1.0,17.99,PNS,9.92523527777778
DOVE N/S INT RPR SHAM  3OZ,7940047400.0,,3.49,UNILEVER,HAIR CARE - SHAMPOO/CONDITIONER,7.0,24.43,PNS,2.1891666666666656
META MCL PW 15OZ S/OR SF,3700074084.0,29.98,34.47,PROCTER&GMBL,DIGESTIVE - LOWER GI,72.0,2481.84,PNS,19.117950000000015
SHEAMSTR ABS B/W 13OZ,76430227002.0,,11.99,UNILEVER,SOAP,13.0,155.87,PNS,6.415766666666666
LISTERINE T/CR M/W  500ML F/M,31254730625.0,,8.49,KENVUE,ORAL CARE - MOUTHWASH,500.0,4245.0,PNS,6.0910352380952375
VITAFUSION KID MELATN GMY 50,2791700170.0,11.99,14.99,CHURCH/DWIGH,"VITAMINS, MINERALS & SUPPLEMENTS",50.0,749.5,PNS,8.839100000000014
THERAPEARL BCK WRP HT/CLD PK,85080300208.0,,16.99,RECKITT,PAIN - ANALGESIC (EXTERNAL),1.0,16.99,PNS,9.166417774725279
NEXIUM 24HR TAB 14,30573245114.0,,12.99,HALEON,DIGESTIVE - UPPER GI,14.0,181.86,PNS,9.769955555555565
GILLT AP GL 3.8OZ CL/W,4740009772.0,6.49,6.99,PROCTER&GMBL,DEODORANTS,4.0,27.96,PNS,4.898858333333331
NM MULTI OMEGA-3 GMY 140,3160404213.0,,27.99,PHARMAVITE,"VITAMINS, MINERALS & SUPPLEMENTS",140.0,3918.6,PNS,15.46855
GILLT FSN5 CRT  8,4740015688.0,29.99,31.99,PROCTER&GMBL,SHAVE - BLADES (NON-RAZOR),8.0,255.92,PNS,25.619499999999988
J.R.WAT HND SP LQ 34OZ LMN R,85629400842.0,,6.49,J.R. WATKINS,SOAP,34.0,220.66,PNS,4.360419999999998
TUMS GMY 50 FRT,30766307419.0,,10.79,HALEON,DIGESTIVE - UPPER GI,50.0,539.5,PNS,8.713242857142866
ORAL-B GLD PICK 150 A/PMT,30041010728.0,,7.99,PROCTER&GMBL,ORAL CARE - DENTAL ACCESSORIES,150.0,1198.5,PNS,5.164600000000003
NEOTERIC DIABETIC CRM 4OZ ADV,73537916010.0,,10.89,NEOTERIC,DIABETIC PRODUCTS,4.0,43.56,PNS,5.34530476190476
MAJOR DOC CAL 240MG SGL  100,30904699760.0,12.92,14.85,MAJOR PHARM,DIGESTIVE - LOWER GI,100.0,1485.0,PNS,6.379199999999998
ADVIL CLD&SINUS CAP 40 PSE,30573018021.0,,14.99,HALEON,UPPER RESPIRATORY - COLD/ALLERGY/SINUS TABLETS,40.0,599.6,PNS,9.621675000000005
FRUCTIS SLK/SHN FRZ SRM 5.1OZ,60308426767.0,13.97,16.06,MAYBELLINE SALES CORP.,HAIR CARE - SHAMPOO/CONDITIONER,5.1,81.906,PNS,5.132133333333336
NEUT ACNE WSH FM SCB 4.2OZ G,7050105360.0,11.49,11.99,KENVUE,SKIN CARE - ACNE,4.2,50.358,PNS,7.786966666666672
CRANE CL HUMDFR TOP FILL,81876701209.0,,69.99,CRANE USA,HOME HEALTH CARE,1.0,69.99,PNS,36.62842936507937
TROJAN SEN CNDM 12 SPRMC U/TH,2260092742.0,,9.99,CHURCH/DWIGH,CONTRACEPTIVES,12.0,119.88,PNS,6.0778429426129374
CERAVE HEALING OINT 12OZ,360600000000.0,,19.99,LOREAL,,,,PNS,12.050043308080808
MASON HEART TRIO SG 60,31184514115.0,19.6,21.06,MASON VIT,"VITAMINS, MINERALS & SUPPLEMENTS",60.0,1263.6,PNS,10.506000000000013
LIFES DHA 200MG VCP 60,86207200020.0,35.4,38.04,IHEALTH,"VITAMINS, MINERALS & SUPPLEMENTS",60.0,2282.4,PNS,21.333599999999997
OGX CNT MILK COND 13OZ,2279691006.0,,7.99,VOGUE INT,HAIR CARE - SHAMPOO/CONDITIONER,13.0,103.87,PNS,4.727699206349207
21ST/C GLC CHN TS TB  60,74098522476.0,20.79,22.34,21ST CENTURY,"VITAMINS, MINERALS & SUPPLEMENTS",60.0,1340.4,PNS,11.9585
TENA CLASSIC PRO U/WR MD 20,76870272513.0,,19.32,ESSITY,ADULT INCONTINENCE,20.0,386.4,PNS,10.602900000000002
DESENEX ATH/FT PWD 1.5OZ,30316022515.0,11.18,12.85,CROWN LABS,FOOT CARE PRODUCTS,1.5,19.275,PNS,4.3546133333333295
XYZAL ALLERGY TAB 10,4116735100.0,,9.99,SANOFI,UPPER RESPIRATORY - COLD/ALLERGY/SINUS TABLETS,10.0,99.9,PNS,6.061254212454213
CREST 3DW WHTSTRP 10 VVD,88971400055.0,29.99,39.99,PROCTER&GMBL,ORAL CARE - TOOTHPASTE,10.0,399.9,PNS,27.45310000000001
ASPERCRME LIDO DB FT CRM 4OZ,4116705970.0,,13.83,SANOFI,PAIN - ANALGESIC (EXTERNAL),4.0,55.32,PNS,6.2956
POLAR ICE WRAP FOOT/ANKLE,8216130105.0,,33.0,BROWN MED,HOME HEALTH CARE,1.0,33.0,PNS,14.312850000000001
NAT TRU BIO 10000MCG SG 100,84009311542.0,18.57,19.96,PIPING ROCK,"VITAMINS, MINERALS & SUPPLEMENTS",100.0,1996.0,PNS,10.425299999999979
ENERGZR U/LTHM AAA BAT  2 CRD,3980007930.0,,5.49,ENERGIZER BT,ZZZBATTERIES,2.0,10.98,PNS,3.051749282939281
VICKS PURE ZZZS KD GMY 24,32390004022.0,,8.79,PROCTER&GMBL,SLEEPING REMEDIES,24.0,210.96,PNS,5.612018333333334
BONINE MTN SICK TAB 16,36519727516.0,,6.99,WELLSPRING,DIGESTIVE - LOWER GI,16.0,111.84,PNS,4.174225
NW BLCK COHOSH RT VCP 100,3367410500.0,7.19,8.99,SCHWABE NA,"VITAMINS, MINERALS & SUPPLEMENTS",100.0,899.0,PNS,6.2818625000000035
N/B GRN TEA 315MG CP 100,7431233131.0,16.24,18.67,BOUNTIFUL CO,"VITAMINS, MINERALS & SUPPLEMENTS",100.0,1867.0,PNS,7.806999999999995
L'OR ROOT RESCUE 7 DK BLND,7124916450.0,13.44,15.45,LOREAL,HAIR CARE - COLORING,1.0,15.45,PNS,5.300000000000006
SUAVE MEN 2N1 28OZ OCN      P,4589306359.0,,5.49,SUAVE,HAIR CARE - SHAMPOO/CONDITIONER,32.0,175.68,PNS,3.5617666666666654
YARDLEY BTH BR 4.25OZX2 OT/AM,4184080030.0,,3.29,LORNAMEAD,SOAP,8.5,27.965,PNS,2.1514647058823515
21ST/C CALC  500+XD TB 400,74098527522.0,14.22,15.28,21ST CENTURY,"VITAMINS, MINERALS & SUPPLEMENTS",400.0,6112.0,PNS,6.2307000000000015
SUNDNC CALC+D3  600MG TB 200,84009310657.0,,17.82,PIPING ROCK,"VITAMINS, MINERALS & SUPPLEMENTS",200.0,3564.0,PNS,8.280751666666676
OLAY SEN STH MST 1.7OZ FF,7560920810.0,33.49,33.99,PROCTER&GMBL,SKIN CARE - FACIAL,1.7,57.783,PNS,20.50369999999998
CREST P/H ADV T/P 4.6OZ W+C,3077203709.0,3.59,5.99,PROCTER&GMBL,ORAL CARE - TOOTHPASTE,4.6,27.554,PNS,4.243799999999999
CUREL ULT HEAL LOT 13OZ,1904510541.0,18.55,21.33,KAO BRANDS,SKIN CARE - HAND & BODY,13.0,277.29,PNS,11.483833333333326
COMPOUND W 1 ST IN STR 14 F/A,7513743900.0,15.48,17.8,MEDTECH PROD,FOOT CARE PRODUCTS,14.0,249.2,PNS,7.2966999999999995
BOOST OXYGEN 10L ORANGE SPORT,63786620159.0,,17.99,BOOST OXYGEN,WT CTL/NUTRITION - LIQ/POWDER,10.0,179.9,PNS,9.125814787581698
NEUT BDY/CLR B/WSH 8.5OZ,7050101750.0,9.29,10.29,KENVUE,SOAP,8.5,87.465,PNS,6.788233333333329
21ST/C MEGA MULTI WM TB 90,74098522659.0,,16.1,21ST CENTURY,VITAMINS,90.0,1449.0,PNS,6.835571428571426
PARODONTAX CMPLT T/P 3.4OZ WH,5310012118.0,,7.99,HALEON,ORAL CARE - TOOTHPASTE,3.4,27.166,PNS,5.700293903318907
DOVE D/S 3.8OZ SHR/C,7940044778.0,,9.49,UNILEVER,DEODORANTS,3.8,36.062,PNS,6.251331470196469
BAND-AID FA H-F N/S PD 3X4 10,38137116143.0,9.39,10.79,KENVUE,FIRST AID - ACCESSORIES,10.0,107.9,PNS,6.75806666666667
NEUT HY/BST HYD CLN GL  2OZ,7050111272.0,,4.79,KENVUE,SKIN CARE - FACIAL,2.0,9.58,PNS,2.8040749999999997
PURAMINO INF PWD 14.1OZ,30087510480.0,,81.99,RECKITT,BABY PRODUCTS,14.1,1156.059,PNS,49.35821666666665
SHEAMSTR CNT/H SHAM  3.2OZ,76430229071.0,,4.99,UNILEVER,HAIR CARE - SHAMPOO/CONDITIONER,3.2,15.968,PNS,3.181823333333333
HALLU BTH BMB 4.9OZ MERMAID,73530375009.0,,5.29,VILLAGE CO,BATH PRODUCTS,140.0,740.6,PNS,3.355116666666668
PNTN R/CLR SHN COND 25.1OZ PM,8087819536.0,,8.49,PROCTER&GMBL,HAIR CARE - SHAMPOO/CONDITIONER,25.1,213.099,PNS,5.071132746198246
NEUT INV D/D LT 3OZ SPF30,8680011158.0,7.49,12.49,KENVUE,SUN CARE,3.0,37.47,PNS,7.94299285714286
DOVE N/S DLY MS COND 25.4OZ,7940005249.0,13.57,14.58,UNILEVER,HAIR CARE - SHAMPOO/CONDITIONER,25.4,370.332,PNS,7.0841657051282105
META MCL PW PKT 30 S/OR,3700074087.0,,13.99,PROCTER&GMBL,DIGESTIVE - LOWER GI,30.0,419.7,PNS,10.389173686868682
VLG NAT TH FM BTH OL 16OZ MSC,73530350400.0,,6.49,VILLAGE CO,BATH PRODUCTS,16.0,103.84,PNS,3.7638183333333353
PREMR PRT SHK 11.0OZX12 CAR,64384371499.0,,27.99,PREMIER NTR,WT CTL/NUTRITION - LIQ/POWDER,11.0,307.89,PNS,17.887050000000002
OLAY RGN HYA MST 1.7OZ SPF30,7560920097.0,33.49,33.99,PROCTER&GMBL,SKIN CARE - FACIAL,1.7,57.783,PNS,20.50369999999998
O SPICE FRESH B/W 16OZ FIJI,3700026790.0,,5.99,PROCTER & GAMBLE-BEAUTY CARE,SOAP,16.0,95.84,PNS,4.586020000000004
GOLD BOND HL LOT 14OZ F/F,4116706608.0,,12.49,SANOFI,SKIN CARE - HAND & BODY,14.0,174.86,PNS,8.042276785714295
HAW/TRP 1HR EX SNLS TN FM 7OZ,7548611787.0,,13.99,EDGEWELL PC,SUN CARE,7.0,97.93,PNS,8.144983809523806
DURACELL RCH  AA NL BAT  4,4133366155.0,,14.49,DURACELL DST,ZZZBATTERIES,4.0,57.96,PNS,7.43293226190476
O SPICE HYD B/W 16OZ SWG,3700074455.0,4.79,7.99,PROCTER&GMBL,SOAP,16.0,127.84,PNS,5.411458947368425
GILLT FMY SH FM 11OZ SEN,4740024145.0,,2.99,PROCTER&GMBL,SHAVE - CREAMS,11.0,32.89,PNS,2.5999399999999984
ATTEND EXTENDED/WR BRF LG 14,8667943197.0,,29.16,ATTINDAS HYG,ADULT INCONTINENCE,14.0,408.24,PNS,17.2216
VITAFUSION M/V GMY 150,2791701919.0,11.99,15.99,CHURCH/DWIGH,VITAMINS,150.0,2398.5,PNS,9.408776666666663
DR SCH FRZE AW WRT RMV 8 DA,88885300295.0,,18.99,SCHOLLS WLNS,FOOT CARE PRODUCTS,8.0,151.92,PNS,10.208026923076925
AVEENO UL/CLM MST 4OZ SPF15,38137001423.0,,18.99,KENVUE,SKIN CARE - FACIAL,4.0,75.96,PNS,10.42273576312576
SUDAFED PE HD CONG+PN CAP 20,30045055120.0,,9.99,KENVUE,UPPER RESPIRATORY - COLD/ALLERGY/SINUS TABLETS,20.0,199.8,PNS,6.784823333333336
DR SCH PN/R PLNT FSC INS W 1PR,88885359038.0,,18.99,SCHOLLS WLNS,FOOT CARE PRODUCTS,1.0,18.99,PNS,10.169096923076928
K-Y JELLY LUB 2OZ TUBE,6798108902.0,8.55,9.83,RECKITT,SEXUAL WELLNESS,2.0,19.66,PNS,2.910199999999998
AUSSIE MRCL MST COND 26.2OZ,38151918678.0,,7.99,PROCTER&GMBL,HAIR CARE - SHAMPOO/CONDITIONER,26.2,209.338,PNS,4.966970579710146
21ST/C VITAJY B-12 GMY 90,74098528086.0,15.86,17.04,21ST CENTURY,VITAMINS,90.0,1533.6,PNS,7.049200000000005
ORAL-B GLD PH CMF+ 43.7YDX3,3700072484.0,17.64,20.28,PROCTER&GMBL,ORAL CARE - DENTAL ACCESSORIES,3.0,60.84,PNS,9.828577797202792
STAYFREE MAXI PD O/NT W 28,7830007030.0,,6.99,EDGEWELL PC,FEMININE NEEDS - SANITARY NAPKINS/TAMPONS,28.0,195.72,PNS,6.176853333333329
TAMPAX RADNT TMPN 14 REG,7301071306.0,,9.78,PROCTER&GMBL,FEMININE NEEDS - SANITARY NAPKINS/TAMPONS,14.0,136.92,PNS,5.7144985714285745
PREPARATION H RR LD CRM 1OZ,30573284310.0,,31.99,HALEON,DIGESTIVE - HEMORRHOIDAL TREATMENT,1.0,31.99,PNS,21.871266666666674
NICORETTE 2MG MINI LOZ 81 MNT,30766788000.0,,53.99,HALEON,ANTI-SMOKING PRODUCTS,81.0,4373.19,PNS,41.82949999999998
TENA PRO U/WR XTR XL 12,76870272425.0,,19.13,ESSITY,ADULT INCONTINENCE,12.0,229.56,PNS,10.489899999999999
ZADITOR EYE ITCH DRP 5MLX2,30065401106.0,,26.99,ALCON,EYE CARE PRODUCTS,10.0,269.9,PNS,16.089866666666673
ALWAYS ULT PD S4 ON W 16,3077203352.0,,5.29,PROCTER&GMBL,FEMININE NEEDS - SANITARY NAPKINS/TAMPONS,16.0,84.64,PNS,4.026148809523807
SIMILC ADV CON 13OZ,7007456974.0,,5.99,ABBOTT NUTR,BABY PRODUCTS,13.0,77.87,PNS,3.7581
ALWAYS RDT PD S1 REG W 30,3700095305.0,,9.99,PROCTER&GMBL,FEMININE NEEDS - SANITARY NAPKINS/TAMPONS,30.0,299.7,PNS,7.2102395238095225
EXCEDRIN MIGRAINE CAP 100,30067203991.0,,13.99,HALEON,PAIN - ANALGESIC (INTERNAL),100.0,1399.0,PNS,11.193200000000006
PEPTO-BISMOL CHWBL TAB 12 ORG,30149032040.0,,6.33,PROCTER&GMBL,DIGESTIVE - UPPER GI,12.0,75.96,PNS,3.8709441391941386
PNTN VLM/BDY SHAM 17.9OZ,8087819486.0,,5.99,PROCTER&GMBL,HAIR CARE - SHAMPOO/CONDITIONER,17.9,107.221,PNS,4.05597049634996
AVEENO ECZM MSTR CRM 12OZ,38137115665.0,,23.99,KENVUE,SKIN CARE - HAND & BODY,12.0,287.88,PNS,15.463075000000009
RUGBY TABAVT MULTI+IR TB  100,88068106300.0,8.39,9.64,RUGBY,VITAMINS,100.0,964.0,PNS,2.8402999999999996
O SPICE G/TB DEO SLD 3OZ V/S,1204405892.0,12.99,14.99,PROCTER&GMBL,DEODORANTS,3.0,44.97,PNS,8.53999999999999
"ABENA UPAD WSH 30""X36"" 10",19050900159.0,,11.25,ABENA,ADULT INCONTINENCE,1.0,11.25,PNS,4.8167666666666635
MUCINEX EXPCT MS TAB 28,36382402328.0,,31.99,RECKITT,UPPER RESPIRATORY - COLD/ALLERGY/SINUS TABLETS,28.0,895.72,PNS,21.41803333333331
L'OR EXCEL CR  8RB MD/RD/BL,7124921073.0,,12.99,LOREAL,HAIR CARE - COLORING,1.0,12.99,PNS,8.663426266340453
VITAFUSION PROBIOTIC GMY 70,2791700123.0,19.49,25.99,CHURCH/DWIGH,DIGESTIVE - LOWER GI,70.0,1819.3,PNS,16.04389999999999
ENERGZR H/AD 312 BAT 24 D/CRD,3980010291.0,22.99,28.79,ENERGIZER BT,EAR CARE PRODUCTS,24.0,690.96,PNS,18.29459999999996
HEAD/SHLDR 2N1 28.2OZ G/APL,3077206408.0,,13.49,PROCTER&GMBL,HAIR CARE - SHAMPOO/CONDITIONER,28.2,380.418,PNS,8.493351363636368
HONEYWL AG AIR PURFR   HFD310,9292600310.0,241.52,331.08,KAZ,HOME HEALTH CARE,1.0,331.08,PNS,152.45476666666684
PEDIFIX POD-C TOE STRGHT,9243781550.0,,15.28,PEDIFIX,FOOT CARE PRODUCTS,1.0,15.28,PNS,5.7488
AIRBORNE EFF TAB 10 Z/ORG,64786510001.0,7.49,8.79,RECKITT,UPPER RESPIRATORY - COLD/ALLERGY/SINUS TABLETS,10.0,87.9,PNS,5.370000000000004
PHILLIPS COLN HLT CAP 60,31284354120.0,36.48,41.95,BAYER INC,DIGESTIVE - LOWER GI,60.0,2517.0,PNS,22.726800000000008
